Transcript ID: CHS.22394.22, TPM: 76.900711
Transcript ID: CHS.23647.40, TPM: 11.020725
Transcript ID: CHS.21574.35, TPM: 26.888748
Transcript ID: CHS.21574.33, TPM: 100.688202
Transcript ID: CHS.21574.30, TPM: 16.201792
Transcript ID: CHS.21574.31, TPM: 41.831944
Transcript ID: CHS.21481.44, TPM: 0.0
Transcript ID: CHS.21481.45, TPM: 66.94532
Transcript ID: CHS.21481.46, TPM: 286.956146
Transcript ID: CHS.21481.47, TPM: 0.0
Transcript ID: CHS.21481.41, TPM: 0.0
Transcript ID: CHS.21481.42, TPM: 0.0
Transcript ID: CHS.21481.43, TPM: 0.0
Transcript ID: CHS.23058.22, TPM: 47.795712
Transcript ID: CHS.23058.21, TPM: 184.078522
Transcript ID: CHS.21481.48, TPM: 0.0
Transcript ID: CHS.21481.49, TPM: 279.445221
Transcript ID: CHS.23058.24, TPM: 233.56636
Transcript ID: CHS.20939.13, TPM: 0.0
Transcript ID: MSTRG.51.3, TPM: 47.781372
Transcript ID: MSTRG.51.7, TPM: 79.913155
Transcript ID: CHS.23393.41, TPM: 2.102949
Transcript ID: CHS.158652.1, TPM: 0.0
Transcript ID: MSTRG.975.1, TPM: 54.066872
Transcript ID: CHS.21077.3, TPM: 446.106018
Transcript ID: CHS.21077.4, TPM: 774.17041
Transcript ID: CHS.23550.15, TPM: 7.303102
Transcript ID: CHS.23427.60, TPM: 2.269754
Transcript ID: CHS.176295.1, TPM: 246.304092
Transcript ID: CHS.23427.62, TPM: 0.0
Transcript ID: CHS.128860.1, TPM: 9.48688
Transcript ID: CHS.22877.8, TPM: 17.984837
Transcript ID: CHS.21764.1, TPM: 0.0
Transcript ID: CHS.20889.18, TPM: 7.335798
Transcript ID: CHS.21764.4, TPM: 106.630058
Transcript ID: CHS.22877.1, TPM: 201.00415
Transcript ID: CHS.20889.17, TPM: 3.656655
Transcript ID: CHS.22877.3, TPM: 23.295509
Transcript ID: CHS.22821.22, TPM: 29.993034
Transcript ID: CHS.22821.21, TPM: 21.06048
Transcript ID: CHS.23447.8, TPM: 0.0
Transcript ID: CHS.23447.7, TPM: 0.0
Transcript ID: CHS.23447.6, TPM: 0.0
Transcript ID: CHS.23447.5, TPM: 0.0
Transcript ID: CHS.23447.4, TPM: 0.0
Transcript ID: CHS.23736.11, TPM: 0.0
Transcript ID: CHS.23479.31, TPM: 8.602023
Transcript ID: CHS.21304.6, TPM: 20.045988
Transcript ID: CHS.21304.3, TPM: 0.0
Transcript ID: CHS.21304.2, TPM: 0.0
Transcript ID: CHS.173378.3, TPM: 3.806128
Transcript ID: CHS.173378.2, TPM: 7.012951
Transcript ID: CHS.22448.15, TPM: 0.0
Transcript ID: CHS.22448.14, TPM: 50.057316
Transcript ID: CHS.23910.19, TPM: 0.0
Transcript ID: CHS.163790.1, TPM: 0.0
Transcript ID: CHS.22041.10, TPM: 489.781799
Transcript ID: CHS.173507.1, TPM: 0.0
Transcript ID: CHS.23891.1, TPM: 0.0
Transcript ID: MSTRG.635.13, TPM: 354.447021
Transcript ID: CHS.21545.4, TPM: 0.0
Transcript ID: CHS.23695.4, TPM: 0.0
Transcript ID: CHS.22936.1, TPM: 25.995235
Transcript ID: CHS.22090.1, TPM: 4133.955566
Transcript ID: CHS.21742.11, TPM: 2.724893
Transcript ID: CHS.175748.1, TPM: 0.0
Transcript ID: CHS.23338.15, TPM: 35.922577
Transcript ID: CHS.22885.1, TPM: 16.248144
Transcript ID: CHS.23338.10, TPM: 68.52758
Transcript ID: CHS.23338.11, TPM: 0.0
Transcript ID: CHS.23338.12, TPM: 37.741165
Transcript ID: CHS.23338.13, TPM: 102.458961
Transcript ID: CHS.22010.4, TPM: 79.127411
Transcript ID: CHS.23639.10, TPM: 2098.944092
Transcript ID: CHS.173285.1, TPM: 0.0
Transcript ID: CHS.23573.9, TPM: 33.731243
Transcript ID: CHS.21920.3, TPM: 0.0
Transcript ID: CHS.23136.12, TPM: 0.0
Transcript ID: CHS.22094.18, TPM: 571.821838
Transcript ID: CHS.23337.2, TPM: 1262.259033
Transcript ID: CHS.23337.5, TPM: 397.908508
Transcript ID: CHS.23337.4, TPM: 978.809814
Transcript ID: CHS.23337.6, TPM: 126.999466
Transcript ID: CHS.22284.3, TPM: 4.54462
Transcript ID: CHS.22284.5, TPM: 7.013482
Transcript ID: CHS.21354.8, TPM: 0.0
Transcript ID: CHS.21354.9, TPM: 0.0
Transcript ID: CHS.21354.4, TPM: 1.377572
Transcript ID: CHS.21354.5, TPM: 0.0
Transcript ID: CHS.21679.4, TPM: 7.160251
Transcript ID: CHS.21679.5, TPM: 26.508959
Transcript ID: CHS.21679.6, TPM: 281.486755
Transcript ID: CHS.21679.1, TPM: 9.514651
Transcript ID: CHS.21679.2, TPM: 485.83432
Transcript ID: CHS.21679.3, TPM: 17.37599
Transcript ID: CHS.23179.11, TPM: 0.0
Transcript ID: MSTRG.1595.44, TPM: 80.254196
Transcript ID: CHS.23451.1, TPM: 0.0
Transcript ID: CHS.23451.4, TPM: 0.0
Transcript ID: MSTRG.1460.1, TPM: 68.516296
Transcript ID: MSTRG.1231.1, TPM: 14.023807
Transcript ID: CHS.22910.1, TPM: 224.327988
Transcript ID: CHS.23616.1, TPM: 179.558456
Transcript ID: CHS.60383.1, TPM: 12.070818
Transcript ID: CHS.21432.9, TPM: 1097.298706
Transcript ID: CHS.21432.8, TPM: 6.397494
Transcript ID: CHS.22510.3, TPM: 10.483087
Transcript ID: CHS.173515.1, TPM: 0.0
Transcript ID: CHS.22510.4, TPM: 12.141895
Transcript ID: CHS.21432.1, TPM: 143.679016
Transcript ID: CHS.22851.10, TPM: 55.795567
Transcript ID: CHS.21432.3, TPM: 23.013084
Transcript ID: CHS.21432.2, TPM: 0.0
Transcript ID: CHS.21432.5, TPM: 1186.921997
Transcript ID: CHS.21432.4, TPM: 461.178894
Transcript ID: CHS.21432.7, TPM: 90.796791
Transcript ID: CHS.21432.6, TPM: 45.518959
Transcript ID: CHS.21786.11, TPM: 550.443787
Transcript ID: CHS.21740.14, TPM: 114.508171
Transcript ID: CHS.21740.17, TPM: 152.200638
Transcript ID: CHS.23944.1, TPM: 0.0
Transcript ID: CHS.22028.18, TPM: 2135.604492
Transcript ID: CHS.22036.4, TPM: 0.0
Transcript ID: CHS.22972.36, TPM: 7.060262
Transcript ID: CHS.21079.6, TPM: 0.829531
Transcript ID: CHS.21079.7, TPM: 0.0
Transcript ID: CHS.21079.5, TPM: 0.0
Transcript ID: CHS.21079.2, TPM: 0.0
Transcript ID: MSTRG.1583.7, TPM: 147.927124
Transcript ID: MSTRG.1583.5, TPM: 56.233147
Transcript ID: CHS.23179.15, TPM: 0.0
Transcript ID: MSTRG.1583.8, TPM: 33.662361
Transcript ID: MSTRG.1583.9, TPM: 45.147961
Transcript ID: CHS.21079.8, TPM: 6.72291
Transcript ID: CHS.21079.9, TPM: 43.068764
Transcript ID: CHS.23088.4, TPM: 0.0
Transcript ID: CHS.23088.6, TPM: 3.660382
Transcript ID: CHS.60393.1, TPM: 0.0
Transcript ID: CHS.23088.1, TPM: 2.842773
Transcript ID: CHS.60369.1, TPM: 0.0
Transcript ID: MSTRG.299.4, TPM: 22.11912
Transcript ID: CHS.21369.10, TPM: 23.44618
Transcript ID: MSTRG.1289.3, TPM: 190.602661
Transcript ID: CHS.173509.1, TPM: 5.244479
Transcript ID: CHS.21192.2, TPM: 83.532394
Transcript ID: CHS.21192.3, TPM: 173.397995
Transcript ID: CHS.22337.1, TPM: 315.226318
Transcript ID: MSTRG.1154.2, TPM: 22.792768
Transcript ID: CHS.23910.2, TPM: 0.0
Transcript ID: CHS.23910.7, TPM: 0.0
Transcript ID: CHS.23910.4, TPM: 0.0
Transcript ID: CHS.23910.5, TPM: 0.0
Transcript ID: MSTRG.1227.7, TPM: 126.429573
Transcript ID: CHS.23910.3, TPM: 0.0
Transcript ID: CHS.23910.1, TPM: 0.0
Transcript ID: MSTRG.1227.8, TPM: 42.296749
Transcript ID: CHS.23910.8, TPM: 0.0
Transcript ID: CHS.23910.9, TPM: 0.0
Transcript ID: MSTRG.696.1, TPM: 159.464813
Transcript ID: CHS.23650.3, TPM: 27.131617
Transcript ID: CHS.23650.2, TPM: 10.123219
Transcript ID: CHS.23650.5, TPM: 20.815557
Transcript ID: CHS.21091.1, TPM: 5.169805
Transcript ID: CHS.23593.9, TPM: 45.612915
Transcript ID: MSTRG.1569.1, TPM: 13.541738
Transcript ID: MSTRG.1434.5, TPM: 16.725721
Transcript ID: CHS.21853.1, TPM: 0.0
Transcript ID: CHS.22454.58, TPM: 217.279999
Transcript ID: MSTRG.263.9, TPM: 35.554684
Transcript ID: CHS.22441.24, TPM: 82.059761
Transcript ID: CHS.22441.27, TPM: 95.252625
Transcript ID: CHS.22441.26, TPM: 20.358782
Transcript ID: CHS.22441.23, TPM: 54.870125
Transcript ID: CHS.134280.1, TPM: 0.0
Transcript ID: CHS.21758.2, TPM: 4.364905
Transcript ID: CHS.22187.1, TPM: 0.0
Transcript ID: CHS.23865.1, TPM: 0.0
Transcript ID: CHS.22648.1, TPM: 0.0
Transcript ID: CHS.23879.1, TPM: 0.0
Transcript ID: CHS.21935.2, TPM: 0.356365
Transcript ID: CHS.23218.32, TPM: 0.0
Transcript ID: MSTRG.273.9, TPM: 12.101977
Transcript ID: MSTRG.273.2, TPM: 173.658112
Transcript ID: MSTRG.273.3, TPM: 113.027138
Transcript ID: MSTRG.273.1, TPM: 19.18235
Transcript ID: CHS.23050.20, TPM: 8.17292
Transcript ID: CHS.23591.3, TPM: 13.941045
Transcript ID: CHS.23591.2, TPM: 2.751012
Transcript ID: CHS.175721.2, TPM: 0.0
Transcript ID: CHS.175721.1, TPM: 0.0
Transcript ID: CHS.143749.12, TPM: 0.0
Transcript ID: CHS.143749.13, TPM: 0.0
Transcript ID: CHS.21505.12, TPM: 0.0
Transcript ID: CHS.143749.11, TPM: 0.0
Transcript ID: CHS.23261.10, TPM: 402.30365
Transcript ID: CHS.23261.13, TPM: 127.428505
Transcript ID: CHS.22046.3, TPM: 4.323147
Transcript ID: CHS.23261.18, TPM: 135.683182
Transcript ID: CHS.21970.34, TPM: 18.495792
Transcript ID: CHS.158329.1, TPM: 3.460248
Transcript ID: CHS.21970.33, TPM: 460.100525
Transcript ID: MSTRG.150.1, TPM: 29.050148
Transcript ID: MSTRG.150.2, TPM: 29.586922
Transcript ID: MSTRG.150.3, TPM: 20.57168
Transcript ID: CHS.22396.31, TPM: 59.683479
Transcript ID: CHS.23765.1, TPM: 0.0
Transcript ID: CHS.23498.2, TPM: 1.699918
Transcript ID: CHS.22738.1, TPM: 27.82942
Transcript ID: CHS.22738.3, TPM: 19.696337
Transcript ID: CHS.128964.1, TPM: 0.0
Transcript ID: CHS.134286.1, TPM: 3.819979
Transcript ID: CHS.20902.1, TPM: 0.0
Transcript ID: CHS.23215.13, TPM: 0.134728
Transcript ID: CHS.21610.3, TPM: 309.615387
Transcript ID: CHS.23779.3, TPM: 0.0
Transcript ID: CHS.22018.9, TPM: 2.888031
Transcript ID: CHS.23779.1, TPM: 0.0
Transcript ID: CHS.22245.8, TPM: 128.351456
Transcript ID: CHS.22280.18, TPM: 0.0
Transcript ID: CHS.22245.3, TPM: 142.280853
Transcript ID: CHS.22245.5, TPM: 518.09021
Transcript ID: CHS.22245.7, TPM: 326.066986
Transcript ID: CHS.22530.32, TPM: 343.24173
Transcript ID: MSTRG.1033.1, TPM: 25.496298
Transcript ID: CHS.21914.1, TPM: 0.0
Transcript ID: CHS.21914.2, TPM: 0.0
Transcript ID: CHS.23061.30, TPM: 2.19873
Transcript ID: CHS.23813.2, TPM: 0.0
Transcript ID: CHS.23061.34, TPM: 0.0
Transcript ID: CHS.21821.8, TPM: 47.00436
Transcript ID: CHS.23589.11, TPM: 22.626326
Transcript ID: CHS.22905.17, TPM: 252.468369
Transcript ID: CHS.22905.16, TPM: 35.739456
Transcript ID: CHS.22905.14, TPM: 0.0
Transcript ID: CHS.22905.11, TPM: 59.852852
Transcript ID: CHS.23630.2, TPM: 68.349686
Transcript ID: CHS.22495.2, TPM: 0.0
Transcript ID: CHS.22438.29, TPM: 216.111679
Transcript ID: CHS.22438.28, TPM: 285.905792
Transcript ID: CHS.22647.7, TPM: 59.82169
Transcript ID: CHS.22438.27, TPM: 121.445114
Transcript ID: CHS.22438.21, TPM: 84.6903
Transcript ID: CHS.22438.20, TPM: 0.0
Transcript ID: CHS.23504.37, TPM: 0.0
Transcript ID: CHS.22231.5, TPM: 82.652481
Transcript ID: CHS.22231.6, TPM: 817.00415
Transcript ID: CHS.23709.17, TPM: 0.0
Transcript ID: CHS.20955.2, TPM: 0.0
Transcript ID: CHS.23517.2, TPM: 51.177872
Transcript ID: CHS.23075.10, TPM: 0.0
Transcript ID: CHS.128837.1, TPM: 0.0
Transcript ID: CHS.21300.32, TPM: 45.791634
Transcript ID: CHS.22376.1, TPM: 206.235535
Transcript ID: CHS.21170.6, TPM: 109.763626
Transcript ID: CHS.21170.7, TPM: 73.531387
Transcript ID: CHS.21170.4, TPM: 444.931488
Transcript ID: CHS.21170.5, TPM: 75.58197
Transcript ID: MSTRG.916.10, TPM: 26.421242
Transcript ID: CHS.173408.1, TPM: 0.0
Transcript ID: CHS.173452.1, TPM: 0.0
Transcript ID: CHS.21772.18, TPM: 87.360962
Transcript ID: CHS.21772.19, TPM: 46.489166
Transcript ID: CHS.21772.13, TPM: 72.424171
Transcript ID: CHS.21772.15, TPM: 15.167065
Transcript ID: CHS.21772.16, TPM: 14.621862
Transcript ID: CHS.21772.17, TPM: 33.864662
Transcript ID: CHS.23671.27, TPM: 0.0
Transcript ID: CHS.23270.1, TPM: 9.895449
Transcript ID: CHS.23486.8, TPM: 0.571275
Transcript ID: CHS.134327.1, TPM: 0.0
Transcript ID: CHS.23486.6, TPM: 3.659616
Transcript ID: CHS.22582.22, TPM: 38.866196
Transcript ID: CHS.22582.21, TPM: 784.898376
Transcript ID: CHS.23486.5, TPM: 5.702732
Transcript ID: CHS.23507.3, TPM: 7.132298
Transcript ID: CHS.23507.1, TPM: 0.0
Transcript ID: CHS.22762.1, TPM: 6397.993164
Transcript ID: CHS.22762.4, TPM: 1030.754639
Transcript ID: CHS.22762.5, TPM: 1085.145508
Transcript ID: CHS.22762.7, TPM: 1387.2146
Transcript ID: CHS.21596.2, TPM: 0.0
Transcript ID: CHS.22736.5, TPM: 72.313431
Transcript ID: CHS.21596.4, TPM: 0.0
Transcript ID: CHS.134220.1, TPM: 0.0
Transcript ID: CHS.22736.9, TPM: 25.359911
Transcript ID: CHS.22736.8, TPM: 2.940477
Transcript ID: CHS.21813.7, TPM: 16.378872
Transcript ID: CHS.22479.1, TPM: 1.607808
Transcript ID: CHS.130907.1, TPM: 0.0
Transcript ID: CHS.22659.3, TPM: 0.0
Transcript ID: CHS.22659.2, TPM: 0.0
Transcript ID: CHS.22659.1, TPM: 3.64544
Transcript ID: CHS.173252.1, TPM: 0.0
Transcript ID: CHS.22824.4, TPM: 17.717924
Transcript ID: CHS.22824.3, TPM: 90.532333
Transcript ID: CHS.21709.20, TPM: 104.105392
Transcript ID: CHS.23745.2, TPM: 0.0
Transcript ID: CHS.21538.1, TPM: 14.28442
Transcript ID: CHS.22241.23, TPM: 4.214728
Transcript ID: CHS.22696.8, TPM: 0.0
Transcript ID: CHS.21982.1, TPM: 1759.85791
Transcript ID: CHS.21110.2, TPM: 0.0
Transcript ID: CHS.22501.108, TPM: 11.568068
Transcript ID: CHS.22935.23, TPM: 124.73365
Transcript ID: CHS.22501.105, TPM: 180.698013
Transcript ID: CHS.22501.107, TPM: 20.345959
Transcript ID: CHS.22501.103, TPM: 0.891588
Transcript ID: CHS.21333.1, TPM: 8.781256
Transcript ID: CHS.21837.1, TPM: 0.0
Transcript ID: CHS.22491.2, TPM: 0.0
Transcript ID: CHS.22696.2, TPM: 0.0
Transcript ID: CHS.23892.3, TPM: 0.0
Transcript ID: CHS.23892.2, TPM: 0.0
Transcript ID: MSTRG.1280.3, TPM: 46.988003
Transcript ID: CHS.21056.2, TPM: 1064.603394
Transcript ID: CHS.21056.1, TPM: 661.070557
Transcript ID: CHS.21056.6, TPM: 28.715269
Transcript ID: MSTRG.545.10, TPM: 839.254883
Transcript ID: CHS.23476.2, TPM: 27.172716
Transcript ID: CHS.175918.1, TPM: 0.0
Transcript ID: CHS.158200.1, TPM: 7.372822
Transcript ID: CHS.23418.1, TPM: 0.0
Transcript ID: CHS.165859.1, TPM: 49.793877
Transcript ID: CHS.173266.1, TPM: 25.277855
Transcript ID: CHS.22419.9, TPM: 7.348032
Transcript ID: MSTRG.4.1, TPM: 16.896046
Transcript ID: CHS.23184.3, TPM: 0.0
Transcript ID: CHS.23184.2, TPM: 0.0
Transcript ID: MSTRG.1015.3, TPM: 269.669861
Transcript ID: MSTRG.190.4, TPM: 66.876602
Transcript ID: MSTRG.190.5, TPM: 71.533905
Transcript ID: CHS.21481.2, TPM: 876.90509
Transcript ID: CHS.21481.1, TPM: 496.203949
Transcript ID: MSTRG.190.3, TPM: 19.706711
Transcript ID: MSTRG.190.8, TPM: 55.506954
Transcript ID: CHS.23903.4, TPM: 0.0
Transcript ID: CHS.21500.2, TPM: 19.218277
Transcript ID: CHS.21500.1, TPM: 432.414551
Transcript ID: CHS.23546.13, TPM: 30.038559
Transcript ID: CHS.21340.4, TPM: 0.0
Transcript ID: CHS.21500.9, TPM: 2.556872
Transcript ID: MSTRG.618.3, TPM: 65.133644
Transcript ID: CHS.21510.1, TPM: 0.0
Transcript ID: CHS.21411.12, TPM: 0.0
Transcript ID: CHS.21411.10, TPM: 21.667805
Transcript ID: CHS.21411.11, TPM: 0.0
Transcript ID: CHS.21285.24, TPM: 0.0
Transcript ID: CHS.173455.2, TPM: 0.0
Transcript ID: CHS.173455.1, TPM: 0.0
Transcript ID: CHS.20940.34, TPM: 36.862621
Transcript ID: CHS.163797.1, TPM: 0.0
Transcript ID: CHS.22878.20, TPM: 83.836189
Transcript ID: CHS.23643.2, TPM: 0.0
Transcript ID: CHS.23647.28, TPM: 12.223696
Transcript ID: CHS.173441.1, TPM: 0.0
Transcript ID: CHS.173441.2, TPM: 0.0
Transcript ID: CHS.173441.3, TPM: 0.0
Transcript ID: CHS.22971.8, TPM: 0.0
Transcript ID: CHS.22971.2, TPM: 0.0
Transcript ID: CHS.22971.3, TPM: 9.020531
Transcript ID: CHS.22971.6, TPM: 0.0
Transcript ID: CHS.22971.7, TPM: 0.0
Transcript ID: CHS.23663.3, TPM: 15.853187
Transcript ID: CHS.22971.5, TPM: 17.203295
Transcript ID: CHS.23055.60, TPM: 0.0
Transcript ID: CHS.22852.8, TPM: 0.0
Transcript ID: CHS.22852.9, TPM: 61.312695
Transcript ID: CHS.21042.16, TPM: 40.118572
Transcript ID: CHS.22852.3, TPM: 58.911945
Transcript ID: CHS.22852.1, TPM: 72.448181
Transcript ID: CHS.22852.7, TPM: 66.160362
Transcript ID: CHS.22852.4, TPM: 170.8741
Transcript ID: CHS.22711.14, TPM: 55.067963
Transcript ID: CHS.22711.15, TPM: 0.0
Transcript ID: CHS.22911.8, TPM: 1.856111
Transcript ID: CHS.21191.1, TPM: 4.07555
Transcript ID: CHS.22711.19, TPM: 145.121368
Transcript ID: CHS.21191.2, TPM: 0.0
Transcript ID: CHS.21417.1, TPM: 0.0
Transcript ID: MSTRG.565.1, TPM: 248.225098
Transcript ID: MSTRG.1129.5, TPM: 3.637578
Transcript ID: CHS.22744.2, TPM: 0.0
Transcript ID: MSTRG.1129.1, TPM: 18.557571
Transcript ID: MSTRG.565.8, TPM: 256.13858
Transcript ID: MSTRG.565.9, TPM: 100.298721
Transcript ID: CHS.158369.1, TPM: 0.0
Transcript ID: MSTRG.1381.6, TPM: 32.241657
Transcript ID: MSTRG.1381.7, TPM: 49.78614
Transcript ID: MSTRG.1381.4, TPM: 61.865345
Transcript ID: MSTRG.1381.5, TPM: 141.531113
Transcript ID: MSTRG.1381.2, TPM: 282.112305
Transcript ID: MSTRG.1381.3, TPM: 268.492798
Transcript ID: CHS.21407.1, TPM: 43.53495
Transcript ID: CHS.21407.2, TPM: 226.506409
Transcript ID: CHS.21407.5, TPM: 202.524338
Transcript ID: MSTRG.1200.2, TPM: 388.707672
Transcript ID: CHS.23338.38, TPM: 325.049194
Transcript ID: CHS.23338.39, TPM: 23.232286
Transcript ID: CHS.21919.14, TPM: 30.511688
Transcript ID: CHS.23291.7, TPM: 104.483109
Transcript ID: CHS.21250.12, TPM: 46.865219
Transcript ID: CHS.173381.1, TPM: 0.488682
Transcript ID: CHS.158375.1, TPM: 5.624583
Transcript ID: CHS.158445.2, TPM: 0.0
Transcript ID: CHS.22094.76, TPM: 42.163685
Transcript ID: CHS.23391.29, TPM: 51.682549
Transcript ID: CHS.23312.9, TPM: 24.966578
Transcript ID: CHS.22315.10, TPM: 1.387928
Transcript ID: CHS.23312.4, TPM: 15.542797
Transcript ID: CHS.22315.13, TPM: 0.0
Transcript ID: CHS.23479.18, TPM: 4.583192
Transcript ID: CHS.23479.14, TPM: 8.505708
Transcript ID: CHS.23479.15, TPM: 0.0
Transcript ID: CHS.173242.1, TPM: 58.068668
Transcript ID: MSTRG.470.3, TPM: 31.627588
Transcript ID: MSTRG.470.4, TPM: 176.16478
Transcript ID: CHS.21974.2, TPM: 174.150391
Transcript ID: CHS.21974.3, TPM: 466.342773
Transcript ID: CHS.21974.1, TPM: 81.181091
Transcript ID: CHS.21974.4, TPM: 24.409494
Transcript ID: CHS.22089.3, TPM: 31.287203
Transcript ID: CHS.22089.7, TPM: 0.0
Transcript ID: CHS.22089.4, TPM: 25.91423
Transcript ID: CHS.22089.5, TPM: 20.322149
Transcript ID: CHS.175726.1, TPM: 0.0
Transcript ID: CHS.21804.16, TPM: 47.224251
Transcript ID: CHS.21804.12, TPM: 0.0
Transcript ID: MSTRG.173.1, TPM: 14.075637
Transcript ID: MSTRG.173.3, TPM: 0.828794
Transcript ID: MSTRG.173.2, TPM: 51.819416
Transcript ID: MSTRG.1321.4, TPM: 16.950794
Transcript ID: CHS.158360.1, TPM: 29.012434
Transcript ID: MSTRG.1321.2, TPM: 31.534433
Transcript ID: MSTRG.1321.3, TPM: 135.864136
Transcript ID: CHS.22407.1, TPM: 309.290131
Transcript ID: CHS.23834.1, TPM: 0.0
Transcript ID: CHS.23834.2, TPM: 0.0
Transcript ID: CHS.21913.5, TPM: 0.0
Transcript ID: CHS.21913.3, TPM: 0.0
Transcript ID: CHS.22690.3, TPM: 176.953934
Transcript ID: CHS.23442.10, TPM: 781.91156
Transcript ID: CHS.23442.11, TPM: 589.394348
Transcript ID: CHS.23273.23, TPM: 52.100281
Transcript ID: CHS.158850.1, TPM: 0.989313
Transcript ID: CHS.21181.8, TPM: 0.0
Transcript ID: CHS.23211.4, TPM: 0.0
Transcript ID: CHS.23211.5, TPM: 0.0
Transcript ID: CHS.23211.7, TPM: 0.0
Transcript ID: CHS.23211.3, TPM: 0.0
Transcript ID: CHS.21252.1, TPM: 0.0
Transcript ID: CHS.22523.2, TPM: 76.793472
Transcript ID: CHS.21252.3, TPM: 0.0
Transcript ID: CHS.21252.2, TPM: 0.0
Transcript ID: CHS.23211.8, TPM: 0.0
Transcript ID: CHS.23211.9, TPM: 0.0
Transcript ID: CHS.22523.4, TPM: 16.854456
Transcript ID: CHS.20935.8, TPM: 400.538574
Transcript ID: CHS.22799.1, TPM: 0.0
Transcript ID: CHS.23814.3, TPM: 0.0
Transcript ID: CHS.20935.1, TPM: 53.483196
Transcript ID: CHS.20935.2, TPM: 116.722893
Transcript ID: CHS.20935.3, TPM: 486.996033
Transcript ID: CHS.20935.4, TPM: 278.968811
Transcript ID: CHS.20935.5, TPM: 182.524231
Transcript ID: CHS.21093.17, TPM: 0.0
Transcript ID: CHS.21125.8, TPM: 196.815994
Transcript ID: CHS.22699.17, TPM: 1.014849
Transcript ID: CHS.22699.16, TPM: 0.0
Transcript ID: CHS.21125.7, TPM: 34.022316
Transcript ID: MSTRG.1189.1, TPM: 39.609226
Transcript ID: CHS.23077.10, TPM: 5.726842
Transcript ID: CHS.60378.1, TPM: 11.974946
Transcript ID: MSTRG.1473.10, TPM: 75.366074
Transcript ID: CHS.22192.5, TPM: 1.34724
Transcript ID: CHS.22192.3, TPM: 0.0
Transcript ID: CHS.22192.2, TPM: 0.0
Transcript ID: CHS.22192.1, TPM: 0.0
Transcript ID: CHS.23677.7, TPM: 0.0
Transcript ID: CHS.131164.0, TPM: 0.0
Transcript ID: CHS.131164.1, TPM: 0.0
Transcript ID: CHS.22035.6, TPM: 0.0
Transcript ID: CHS.22035.3, TPM: 21.478237
Transcript ID: CHS.22035.2, TPM: 302.408386
Transcript ID: CHS.158418.1, TPM: 0.0
Transcript ID: MSTRG.1578.1, TPM: 35.217567
Transcript ID: CHS.23261.22, TPM: 0.0
Transcript ID: CHS.23336.29, TPM: 37.503124
Transcript ID: CHS.166636.1, TPM: 12.572807
Transcript ID: CHS.23427.20, TPM: 286.134552
Transcript ID: CHS.22705.8, TPM: 258.885101
Transcript ID: CHS.142846.1, TPM: 25.984461
Transcript ID: CHS.22705.5, TPM: 912.804688
Transcript ID: CHS.22705.4, TPM: 5.902879
Transcript ID: CHS.22705.7, TPM: 320.65448
Transcript ID: CHS.22705.6, TPM: 0.106296
Transcript ID: CHS.23336.27, TPM: 44.060505
Transcript ID: CHS.23336.24, TPM: 11.08822
Transcript ID: CHS.23368.7, TPM: 0.0
Transcript ID: CHS.158830.1, TPM: 2.969807
Transcript ID: MSTRG.883.3, TPM: 18.460697
Transcript ID: CHS.173320.1, TPM: 0.0
Transcript ID: CHS.23583.18, TPM: 20.666887
Transcript ID: CHS.23218.13, TPM: 4.037766
Transcript ID: CHS.23218.12, TPM: 0.0
Transcript ID: CHS.23263.30, TPM: 176.113281
Transcript ID: MSTRG.1555.11, TPM: 73.018135
Transcript ID: CHS.23677.2, TPM: 0.0
Transcript ID: MSTRG.1555.15, TPM: 41.119225
Transcript ID: MSTRG.1555.14, TPM: 168.707382
Transcript ID: MSTRG.277.7, TPM: 271.030426
Transcript ID: CHS.128985.1, TPM: 5.979816
Transcript ID: MSTRG.276.1, TPM: 153.824814
Transcript ID: CHS.134481.1, TPM: 32.993958
Transcript ID: CHS.20887.4, TPM: 186.290283
Transcript ID: CHS.22283.22, TPM: 29.731903
Transcript ID: CHS.21382.1, TPM: 13.782393
Transcript ID: CHS.158448.1, TPM: 0.0
Transcript ID: MSTRG.277.4, TPM: 240.759125
Transcript ID: CHS.173195.1, TPM: 6.122853
Transcript ID: MSTRG.909.2, TPM: 45.078575
Transcript ID: CHS.21810.1, TPM: 7.458869
Transcript ID: CHS.134285.2, TPM: 0.0
Transcript ID: CHS.20897.7, TPM: 9.675074
Transcript ID: CHS.20897.6, TPM: 201.314651
Transcript ID: CHS.20897.1, TPM: 2583.569092
Transcript ID: CHS.23791.1, TPM: 0.0
Transcript ID: CHS.173348.1, TPM: 7.683274
Transcript ID: CHS.22486.1, TPM: 539.984192
Transcript ID: CHS.20897.8, TPM: 538.483154
Transcript ID: CHS.23760.1, TPM: 0.0
Transcript ID: CHS.21338.2, TPM: 0.0
Transcript ID: CHS.20993.1, TPM: 0.0
Transcript ID: CHS.21574.100, TPM: 75.508629
Transcript ID: CHS.21783.6, TPM: 29.4186
Transcript ID: CHS.21783.7, TPM: 42.907619
Transcript ID: CHS.23445.2, TPM: 4.930884
Transcript ID: CHS.21117.9, TPM: 0.0
Transcript ID: CHS.21117.8, TPM: 0.0
Transcript ID: CHS.21117.3, TPM: 0.0
Transcript ID: CHS.21117.2, TPM: 0.0
Transcript ID: CHS.21117.1, TPM: 0.0
